monday,07:30,"{'Gimnasio': (0, 236, 0, 0), 'Talaso': (1, 500, 1, 0), 'Fan Interior': (0, 28, 0, 0), 'Sport': (7, 0, 7, 0)}"
monday,07:45,"{'Gimnasio': (22, 236, 22, 0), 'Talaso': (1, 500, 2, 1), 'Fan Interior': (0, 28, 0, 0), 'Sport': (73, 0, 76, 3)}"
monday,08:00,"{'Gimnasio': (37, 236, 37, 0), 'Talaso': (1, 500, 2, 1), 'Fan Interior': (0, 28, 0, 0), 'Sport': (89, 0, 94, 5)}"
monday,08:15,"{'Gimnasio': (43, 236, 46, 3), 'Talaso': (1, 500, 2, 1), 'Fan Interior': (0, 28, 0, 0), 'Sport': (100, 0, 114, 14)}"
monday,08:30,"{'Gimnasio': (40, 236, 49, 9), 'Talaso': (1, 500, 2, 1), 'Fan Interior': (0, 28, 0, 0), 'Sport': (100, 0, 126, 26)}"
monday,08:45,"{'Gimnasio': (50, 236, 60, 10), 'Talaso': (1, 500, 2, 1), 'Fan Interior': (0, 28, 0, 0), 'Sport': (125, 0, 162, 37)}"
monday,09:00,"{'Gimnasio': (57, 236, 75, 18), 'Talaso': (1, 500, 2, 1), 'Fan Interior': (0, 28, 0, 0), 'Sport': (169, 0, 226, 57)}"
monday,09:15,"{'Gimnasio': (48, 236, 82, 34), 'Talaso': (38, 500, 39, 1), 'Fan Interior': (3, 28, 3, 0), 'Sport': (189, 0, 273, 84)}"
monday,09:30,"{'Gimnasio': (56, 236, 94, 38), 'Talaso': (50, 500, 51, 1), 'Fan Interior': (6, 28, 6, 0), 'Sport': (206, 0, 308, 102)}"
monday,09:45,"{'Gimnasio': (56, 236, 103, 47), 'Talaso': (74, 500, 76, 2), 'Fan Interior': (9, 28, 9, 0), 'Sport': (205, 0, 348, 143)}"
monday,10:00,"{'Gimnasio': (56, 236, 112, 56), 'Talaso': (100, 500, 108, 8), 'Fan Interior': (7, 28, 10, 3), 'Sport': (240, 0, 402, 162)}"
monday,10:15,"{'Gimnasio': (53, 236, 125, 72), 'Talaso': (99, 500, 119, 20), 'Fan Interior': (10, 28, 13, 3), 'Sport': (273, 0, 456, 183)}"
monday,10:30,"{'Gimnasio': (58, 236, 138, 80), 'Talaso': (110, 500, 140, 30), 'Fan Interior': (10, 28, 14, 4), 'Sport': (283, 0, 494, 211)}"
monday,10:45,"{'Gimnasio': (73, 236, 158, 85), 'Talaso': (123, 500, 167, 44), 'Fan Interior': (9, 28, 17, 8), 'Sport': (313, 0, 542, 229)}"
monday,11:00,"{'Gimnasio': (78, 236, 176, 98), 'Talaso': (145, 500, 202, 57), 'Fan Interior': (14, 28, 24, 10), 'Sport': (314, 0, 590, 276)}"
monday,11:15,"{'Gimnasio': (90, 236, 197, 107), 'Talaso': (149, 500, 225, 76), 'Fan Interior': (17, 28, 30, 13), 'Sport': (313, 0, 635, 322)}"
monday,11:30,"{'Gimnasio': (89, 236, 212, 123), 'Talaso': (152, 500, 240, 88), 'Fan Interior': (16, 28, 30, 14), 'Sport': (326, 0, 679, 353)}"
monday,11:45,"{'Gimnasio': (99, 236, 233, 134), 'Talaso': (149, 500, 253, 104), 'Fan Interior': (12, 28, 33, 21), 'Sport': (328, 0, 730, 402)}"
monday,12:00,"{'Gimnasio': (104, 236, 250, 146), 'Talaso': (147, 500, 277, 130), 'Fan Interior': (11, 28, 34, 23), 'Sport': (310, 0, 766, 456)}"
monday,12:15,"{'Gimnasio': (93, 236, 260, 167), 'Talaso': (139, 500, 289, 150), 'Fan Interior': (11, 28, 39, 28), 'Sport': (310, 0, 814, 504)}"
monday,12:30,"{'Gimnasio': (83, 236, 270, 187), 'Talaso': (121, 500, 298, 177), 'Fan Interior': (10, 28, 41, 31), 'Sport': (290, 0, 839, 549)}"
monday,12:45,"{'Gimnasio': (86, 236, 290, 204), 'Talaso': (109, 500, 309, 200), 'Fan Interior': (9, 28, 44, 35), 'Sport': (263, 0, 863, 600)}"
monday,13:00,"{'Gimnasio': (91, 236, 307, 216), 'Talaso': (106, 500, 324, 218), 'Fan Interior': (8, 28, 46, 38), 'Sport': (260, 0, 883, 623)}"
monday,13:15,"{'Gimnasio': (82, 236, 315, 233), 'Talaso': (99, 500, 340, 241), 'Fan Interior': (7, 28, 47, 40), 'Sport': (246, 0, 905, 659)}"
