monday,07:30,"{'Talaso': (0, 393), 'Gimnasio': (0, 236), 'Fan Interior': (0, 28)}"
monday,08:00,"{'Talaso': (1, 393), 'Gimnasio': (6, 236), 'Fan Interior': (0, 28)}"
monday,08:30,"{'Talaso': (1, 393), 'Gimnasio': (18, 236), 'Fan Interior': (0, 28)}"
monday,09:00,"{'Talaso': (4, 393), 'Gimnasio': (27, 236), 'Fan Interior': (0, 28)}"
monday,09:30,"{'Talaso': (37, 393), 'Gimnasio': (39, 236), 'Fan Interior': (3, 28)}"
monday,10:00,"{'Talaso': (75, 393), 'Gimnasio': (54, 236), 'Fan Interior': (6, 28)}"
monday,10:30,"{'Talaso': (88, 393), 'Gimnasio': (59, 236), 'Fan Interior': (12, 28)}"
monday,11:00,"{'Talaso': (104, 393), 'Gimnasio': (69, 236), 'Fan Interior': (13, 28)}"
monday,11:30,"{'Talaso': (126, 393), 'Gimnasio': (67, 236), 'Fan Interior': (15, 28)}"
monday,12:00,"{'Talaso': (134, 393), 'Gimnasio': (84, 236), 'Fan Interior': (12, 28)}"
monday,12:30,"{'Talaso': (115, 393), 'Gimnasio': (81, 236), 'Fan Interior': (15, 28)}"
monday,13:00,"{'Talaso': (116, 393), 'Gimnasio': (94, 236), 'Fan Interior': (16, 28)}"
monday,13:30,"{'Talaso': (116, 393), 'Gimnasio': (85, 236), 'Fan Interior': (13, 28)}"
monday,14:00,"{'Talaso': (93, 393), 'Gimnasio': (69, 236), 'Fan Interior': (16, 28)}"
monday,14:30,"{'Talaso': (65, 393), 'Gimnasio': (58, 236), 'Fan Interior': (18, 28)}"
monday,15:00,"{'Talaso': (60, 393), 'Gimnasio': (47, 236), 'Fan Interior': (14, 28)}"
monday,15:30,"{'Talaso': (70, 393), 'Gimnasio': (39, 236), 'Fan Interior': (11, 28)}"
monday,16:00,"{'Talaso': (66, 393), 'Gimnasio': (51, 236), 'Fan Interior': (14, 28)}"
monday,16:30,"{'Talaso': (77, 393), 'Gimnasio': (56, 236), 'Fan Interior': (16, 28)}"
monday,17:00,"{'Talaso': (93, 393), 'Gimnasio': (70, 236), 'Fan Interior': (16, 28)}"
monday,17:30,"{'Talaso': (81, 393), 'Gimnasio': (79, 236), 'Fan Interior': (17, 28)}"
monday,18:00,"{'Talaso': (113, 393), 'Gimnasio': (77, 236), 'Fan Interior': (19, 28)}"
monday,18:30,"{'Talaso': (134, 393), 'Gimnasio': (83, 236), 'Fan Interior': (17, 28)}"
monday,19:00,"{'Talaso': (142, 393), 'Gimnasio': (90, 236), 'Fan Interior': (21, 28)}"
monday,19:30,"{'Talaso': (159, 393), 'Gimnasio': (107, 236), 'Fan Interior': (23, 28)}"
monday,20:00,"{'Talaso': (149, 393), 'Gimnasio': (93, 236), 'Fan Interior': (26, 28)}"
monday,20:30,"{'Talaso': (139, 393), 'Gimnasio': (68, 236), 'Fan Interior': (28, 28)}"
monday,21:00,"{'Talaso': (94, 393), 'Gimnasio': (57, 236), 'Fan Interior': (21, 28)}"
monday,21:30,"{'Talaso': (52, 393), 'Gimnasio': (48, 236), 'Fan Interior': (21, 28)}"
monday,22:00,"{'Talaso': (24, 393), 'Gimnasio': (25, 236), 'Fan Interior': (20, 28)}"
monday,22:30,"{'Talaso': (-19, 393), 'Gimnasio': (5, 236), 'Fan Interior': (18, 28)}"
tuesday,07:30,"{'Talaso': (0, 393), 'Gimnasio': (0, 236), 'Fan Interior': (0, 28)}"
tuesday,08:00,"{'Talaso': (0, 393), 'Gimnasio': (39, 236), 'Fan Interior': (0, 28)}"
tuesday,08:30,"{'Talaso': (-1, 393), 'Gimnasio': (45, 236), 'Fan Interior': (0, 28)}"
tuesday,09:00,"{'Talaso': (2, 393), 'Gimnasio': (38, 236), 'Fan Interior': (0, 28)}"
tuesday,09:30,"{'Talaso': (26, 393), 'Gimnasio': (50, 236), 'Fan Interior': (1, 28)}"
tuesday,10:00,"{'Talaso': (53, 393), 'Gimnasio': (63, 236), 'Fan Interior': (7, 28)}"
tuesday,10:30,"{'Talaso': (67, 393), 'Gimnasio': (88, 236), 'Fan Interior': (15, 28)}"
tuesday,11:00,"{'Talaso': (102, 393), 'Gimnasio': (98, 236), 'Fan Interior': (18, 28)}"
tuesday,11:30,"{'Talaso': (133, 393), 'Gimnasio': (102, 236), 'Fan Interior': (19, 28)}"
tuesday,12:00,"{'Talaso': (133, 393), 'Gimnasio': (100, 236), 'Fan Interior': (17, 28)}"
tuesday,12:30,"{'Talaso': (115, 393), 'Gimnasio': (107, 236), 'Fan Interior': (16, 28)}"
tuesday,13:00,"{'Talaso': (93, 393), 'Gimnasio': (104, 236), 'Fan Interior': (12, 28)}"
tuesday,13:30,"{'Talaso': (71, 393), 'Gimnasio': (87, 236), 'Fan Interior': (11, 28)}"
