monday,07:30,"{'Talaso': (0, 500), 'Gimnasio': (0, 236), 'Fan Interior': (0, 28)}"
monday,08:00,"{'Talaso': (0, 500), 'Gimnasio': (45, 236), 'Fan Interior': (0, 28)}"
monday,08:30,"{'Talaso': (0, 500), 'Gimnasio': (55, 236), 'Fan Interior': (0, 28)}"
monday,09:00,"{'Talaso': (8, 500), 'Gimnasio': (61, 236), 'Fan Interior': (0, 28)}"
monday,09:30,"{'Talaso': (51, 500), 'Gimnasio': (69, 236), 'Fan Interior': (6, 28)}"
monday,10:00,"{'Talaso': (106, 500), 'Gimnasio': (68, 236), 'Fan Interior': (13, 28)}"
monday,10:30,"{'Talaso': (129, 500), 'Gimnasio': (68, 236), 'Fan Interior': (14, 28)}"
monday,11:00,"{'Talaso': (165, 500), 'Gimnasio': (77, 236), 'Fan Interior': (13, 28)}"
monday,11:30,"{'Talaso': (171, 500), 'Gimnasio': (103, 236), 'Fan Interior': (12, 28)}"
monday,12:00,"{'Talaso': (174, 500), 'Gimnasio': (107, 236), 'Fan Interior': (12, 28)}"
monday,12:30,"{'Talaso': (133, 500), 'Gimnasio': (77, 236), 'Fan Interior': (14, 28)}"
monday,13:00,"{'Talaso': (104, 500), 'Gimnasio': (69, 236), 'Fan Interior': (11, 28)}"
monday,13:30,"{'Talaso': (79, 500), 'Gimnasio': (62, 236), 'Fan Interior': (13, 28)}"
monday,14:00,"{'Talaso': (62, 500), 'Gimnasio': (52, 236), 'Fan Interior': (8, 28)}"
monday,14:30,"{'Talaso': (59, 500), 'Gimnasio': (56, 236), 'Fan Interior': (11, 28)}"
monday,15:00,"{'Talaso': (53, 500), 'Gimnasio': (48, 236), 'Fan Interior': (13, 28)}"
monday,15:30,"{'Talaso': (48, 500), 'Gimnasio': (40, 236), 'Fan Interior': (15, 28)}"
monday,16:00,"{'Talaso': (62, 500), 'Gimnasio': (58, 236), 'Fan Interior': (13, 28)}"
monday,16:30,"{'Talaso': (63, 500), 'Gimnasio': (73, 236), 'Fan Interior': (15, 28)}"
monday,17:00,"{'Talaso': (84, 500), 'Gimnasio': (90, 236), 'Fan Interior': (14, 28)}"
monday,17:30,"{'Talaso': (97, 500), 'Gimnasio': (80, 236), 'Fan Interior': (11, 28)}"
monday,18:00,"{'Talaso': (124, 500), 'Gimnasio': (94, 236), 'Fan Interior': (14, 28)}"
monday,18:30,"{'Talaso': (143, 500), 'Gimnasio': (100, 236), 'Fan Interior': (22, 28)}"
monday,19:00,"{'Talaso': (176, 500), 'Gimnasio': (105, 236), 'Fan Interior': (19, 28)}"
monday,19:30,"{'Talaso': (192, 500), 'Gimnasio': (115, 236), 'Fan Interior': (25, 28)}"
monday,20:00,"{'Talaso': (187, 500), 'Gimnasio': (120, 236), 'Fan Interior': (22, 28)}"
monday,20:30,"{'Talaso': (160, 500), 'Gimnasio': (119, 236), 'Fan Interior': (23, 28)}"
monday,21:00,"{'Talaso': (140, 500), 'Gimnasio': (114, 236), 'Fan Interior': (18, 28)}"
monday,21:30,"{'Talaso': (90, 500), 'Gimnasio': (92, 236), 'Fan Interior': (15, 28)}"
monday,22:00,"{'Talaso': (48, 500), 'Gimnasio': (67, 236), 'Fan Interior': (12, 28)}"
monday,22:30,"{'Talaso': (-10, 500), 'Gimnasio': (34, 236), 'Fan Interior': (11, 28)}"
tuesday,07:30,"{'Talaso': (0, 500), 'Gimnasio': (0, 236), 'Fan Interior': (0, 28)}"
tuesday,08:00,"{'Talaso': (-1, 500), 'Gimnasio': (43, 236), 'Fan Interior': (0, 28)}"
tuesday,08:30,"{'Talaso': (-1, 500), 'Gimnasio': (51, 236), 'Fan Interior': (0, 28)}"
tuesday,09:00,"{'Talaso': (4, 500), 'Gimnasio': (43, 236), 'Fan Interior': (0, 28)}"
tuesday,09:30,"{'Talaso': (62, 500), 'Gimnasio': (61, 236), 'Fan Interior': (7, 28)}"
tuesday,10:00,"{'Talaso': (99, 500), 'Gimnasio': (58, 236), 'Fan Interior': (15, 28)}"
tuesday,10:30,"{'Talaso': (112, 500), 'Gimnasio': (45, 236), 'Fan Interior': (18, 28)}"
