monday,09:30,"{'Talaso': (5, 393), 'Gimnasio': (0, 236)}"
monday,10:00,"{'Talaso': (36, 393), 'Gimnasio': (0, 236)}"
monday,10:30,"{'Talaso': (44, 393), 'Gimnasio': (0, 236)}"
monday,11:00,"{'Talaso': (66, 393), 'Gimnasio': (0, 236)}"
monday,11:30,"{'Talaso': (76, 393), 'Gimnasio': (0, 236)}"
monday,12:00,"{'Talaso': (107, 393), 'Gimnasio': (0, 236)}"
monday,12:30,"{'Talaso': (130, 393), 'Gimnasio': (0, 236)}"
monday,13:00,"{'Talaso': (146, 393), 'Gimnasio': (0, 236)}"
monday,13:30,"{'Talaso': (134, 393), 'Gimnasio': (0, 236)}"
monday,14:00,"{'Talaso': (117, 393), 'Gimnasio': (0, 236)}"
monday,14:30,"{'Talaso': (85, 393), 'Gimnasio': (0, 236)}"
monday,15:00,"{'Talaso': (59, 393), 'Gimnasio': (0, 236)}"
monday,15:30,"{'Talaso': (55, 393), 'Gimnasio': (0, 236)}"
monday,16:00,"{'Talaso': (63, 393), 'Gimnasio': (0, 236)}"
monday,16:30,"{'Talaso': (64, 393), 'Gimnasio': (0, 236)}"
monday,17:00,"{'Talaso': (87, 393), 'Gimnasio': (0, 236)}"
monday,17:30,"{'Talaso': (88, 393), 'Gimnasio': (0, 236)}"
monday,18:00,"{'Talaso': (95, 393), 'Gimnasio': (0, 236)}"
monday,18:30,"{'Talaso': (89, 393), 'Gimnasio': (0, 236)}"
monday,19:00,"{'Talaso': (77, 393), 'Gimnasio': (0, 236)}"
monday,19:30,"{'Talaso': (80, 393), 'Gimnasio': (0, 236)}"
monday,20:00,"{'Talaso': (75, 393), 'Gimnasio': (0, 236)}"
monday,20:30,"{'Talaso': (54, 393), 'Gimnasio': (0, 236)}"
monday,21:00,"{'Talaso': (17, 393), 'Gimnasio': (0, 236)}"
monday,21:30,"{'Talaso': (4, 393), 'Gimnasio': (0, 236)}"
monday,22:00,"{'Talaso': (4, 393), 'Gimnasio': (0, 236)}"
monday,22:30,"{'Talaso': (4, 393), 'Gimnasio': (0, 236)}"
tuesday,09:30,"{'Talaso': (26, 393), 'Gimnasio': (58, 236)}"
tuesday,10:00,"{'Talaso': (33, 393), 'Gimnasio': (74, 236)}"
tuesday,10:30,"{'Talaso': (50, 393), 'Gimnasio': (101, 236)}"
tuesday,11:00,"{'Talaso': (77, 393), 'Gimnasio': (115, 236)}"
tuesday,11:30,"{'Talaso': (92, 393), 'Gimnasio': (134, 236)}"
tuesday,12:00,"{'Talaso': (111, 393), 'Gimnasio': (127, 236)}"
tuesday,12:30,"{'Talaso': (119, 393), 'Gimnasio': (118, 236)}"
tuesday,13:00,"{'Talaso': (127, 393), 'Gimnasio': (111, 236)}"
tuesday,13:30,"{'Talaso': (118, 393), 'Gimnasio': (101, 236)}"
tuesday,14:00,"{'Talaso': (114, 393), 'Gimnasio': (74, 236)}"
tuesday,14:30,"{'Talaso': (96, 393), 'Gimnasio': (59, 236)}"
tuesday,15:00,"{'Talaso': (85, 393), 'Gimnasio': (54, 236)}"
tuesday,15:30,"{'Talaso': (77, 393), 'Gimnasio': (56, 236)}"
tuesday,16:00,"{'Talaso': (85, 393), 'Gimnasio': (86, 236)}"
tuesday,16:30,"{'Talaso': (88, 393), 'Gimnasio': (103, 236)}"
tuesday,17:00,"{'Talaso': (116, 393), 'Gimnasio': (111, 236)}"
tuesday,17:30,"{'Talaso': (137, 393), 'Gimnasio': (119, 236)}"
tuesday,18:00,"{'Talaso': (136, 393), 'Gimnasio': (111, 236)}"
tuesday,18:30,"{'Talaso': (158, 393), 'Gimnasio': (126, 236)}"
tuesday,19:00,"{'Talaso': (166, 393), 'Gimnasio': (125, 236)}"
tuesday,19:30,"{'Talaso': (176, 393), 'Gimnasio': (108, 236)}"
tuesday,20:00,"{'Talaso': (171, 393), 'Gimnasio': (113, 236)}"
tuesday,20:30,"{'Talaso': (144, 393), 'Gimnasio': (100, 236)}"
tuesday,21:00,"{'Talaso': (110, 393), 'Gimnasio': (96, 236)}"
tuesday,21:30,"{'Talaso': (88, 393), 'Gimnasio': (64, 236)}"
tuesday,22:00,"{'Talaso': (57, 393), 'Gimnasio': (43, 236)}"
tuesday,22:30,"{'Talaso': (16, 393), 'Gimnasio': (28, 236)}"
wednesday,09:30,"{'Talaso': (30, 393), 'Gimnasio': (62, 236)}"
wednesday,10:00,"{'Talaso': (52, 393), 'Gimnasio': (65, 236)}"
wednesday,10:30,"{'Talaso': (68, 393), 'Gimnasio': (74, 236)}"
