monday,07:30,"{'Talaso': (0, 500), 'Gimnasio': (0, 236), 'Fan Interior': (0, 28)}"
monday,08:00,"{'Talaso': (0, 500), 'Gimnasio': (49, 236), 'Fan Interior': (0, 28)}"
monday,08:30,"{'Talaso': (1, 500), 'Gimnasio': (60, 236), 'Fan Interior': (0, 28)}"
monday,09:00,"{'Talaso': (11, 500), 'Gimnasio': (66, 236), 'Fan Interior': (0, 28)}"
monday,09:30,"{'Talaso': (52, 500), 'Gimnasio': (63, 236), 'Fan Interior': (5, 28)}"
monday,10:00,"{'Talaso': (110, 500), 'Gimnasio': (69, 236), 'Fan Interior': (11, 28)}"
monday,10:30,"{'Talaso': (132, 500), 'Gimnasio': (69, 236), 'Fan Interior': (17, 28)}"
monday,11:00,"{'Talaso': (141, 500), 'Gimnasio': (79, 236), 'Fan Interior': (15, 28)}"
monday,11:30,"{'Talaso': (145, 500), 'Gimnasio': (76, 236), 'Fan Interior': (15, 28)}"
monday,12:00,"{'Talaso': (149, 500), 'Gimnasio': (75, 236), 'Fan Interior': (12, 28)}"
monday,12:30,"{'Talaso': (115, 500), 'Gimnasio': (88, 236), 'Fan Interior': (10, 28)}"
monday,13:00,"{'Talaso': (95, 500), 'Gimnasio': (65, 236), 'Fan Interior': (16, 28)}"
monday,13:30,"{'Talaso': (68, 500), 'Gimnasio': (60, 236), 'Fan Interior': (14, 28)}"
monday,14:00,"{'Talaso': (58, 500), 'Gimnasio': (57, 236), 'Fan Interior': (18, 28)}"
monday,14:30,"{'Talaso': (59, 500), 'Gimnasio': (55, 236), 'Fan Interior': (18, 28)}"
monday,15:00,"{'Talaso': (52, 500), 'Gimnasio': (54, 236), 'Fan Interior': (16, 28)}"
monday,15:30,"{'Talaso': (56, 500), 'Gimnasio': (50, 236), 'Fan Interior': (14, 28)}"
monday,16:00,"{'Talaso': (64, 500), 'Gimnasio': (62, 236), 'Fan Interior': (16, 28)}"
monday,16:30,"{'Talaso': (73, 500), 'Gimnasio': (72, 236), 'Fan Interior': (18, 28)}"
monday,17:00,"{'Talaso': (85, 500), 'Gimnasio': (74, 236), 'Fan Interior': (18, 28)}"
monday,17:30,"{'Talaso': (111, 500), 'Gimnasio': (86, 236), 'Fan Interior': (27, 28)}"
monday,18:00,"{'Talaso': (123, 500), 'Gimnasio': (99, 236), 'Fan Interior': (27, 28)}"
monday,18:30,"{'Talaso': (145, 500), 'Gimnasio': (116, 236), 'Fan Interior': (29, 28)}"
