monday,09:30,"{'Talaso': (36, 393), 'Gimnasio': (56, 236)}"
monday,10:00,"{'Talaso': (42, 393), 'Gimnasio': (63, 236)}"
monday,10:30,"{'Talaso': (68, 393), 'Gimnasio': (69, 236)}"
monday,11:00,"{'Talaso': (87, 393), 'Gimnasio': (83, 236)}"
monday,11:30,"{'Talaso': (101, 393), 'Gimnasio': (115, 236)}"
monday,12:00,"{'Talaso': (104, 393), 'Gimnasio': (125, 236)}"
monday,12:30,"{'Talaso': (98, 393), 'Gimnasio': (127, 236)}"
monday,13:00,"{'Talaso': (88, 393), 'Gimnasio': (120, 236)}"
monday,13:30,"{'Talaso': (86, 393), 'Gimnasio': (101, 236)}"
monday,14:00,"{'Talaso': (90, 393), 'Gimnasio': (81, 236)}"
monday,14:30,"{'Talaso': (83, 393), 'Gimnasio': (75, 236)}"
monday,15:00,"{'Talaso': (65, 393), 'Gimnasio': (57, 236)}"
monday,15:30,"{'Talaso': (66, 393), 'Gimnasio': (54, 236)}"
monday,16:00,"{'Talaso': (76, 393), 'Gimnasio': (72, 236)}"
monday,16:30,"{'Talaso': (103, 393), 'Gimnasio': (80, 236)}"
monday,17:00,"{'Talaso': (120, 393), 'Gimnasio': (98, 236)}"
monday,17:30,"{'Talaso': (121, 393), 'Gimnasio': (105, 236)}"
monday,18:00,"{'Talaso': (142, 393), 'Gimnasio': (108, 236)}"
monday,18:30,"{'Talaso': (148, 393), 'Gimnasio': (130, 236)}"
monday,19:00,"{'Talaso': (144, 393), 'Gimnasio': (140, 236)}"
monday,19:30,"{'Talaso': (142, 393), 'Gimnasio': (119, 236)}"
monday,20:00,"{'Talaso': (133, 393), 'Gimnasio': (127, 236)}"
monday,20:30,"{'Talaso': (124, 393), 'Gimnasio': (113, 236)}"
monday,21:00,"{'Talaso': (100, 393), 'Gimnasio': (103, 236)}"
monday,21:30,"{'Talaso': (85, 393), 'Gimnasio': (87, 236)}"
monday,22:00,"{'Talaso': (34, 393), 'Gimnasio': (68, 236)}"
monday,22:30,"{'Talaso': (0, 393), 'Gimnasio': (40, 236)}"
tuesday,09:30,"{'Talaso': (30, 393), 'Gimnasio': (52, 236)}"
tuesday,10:00,"{'Talaso': (38, 393), 'Gimnasio': (62, 236)}"
tuesday,10:30,"{'Talaso': (48, 393), 'Gimnasio': (60, 236)}"
tuesday,11:00,"{'Talaso': (75, 393), 'Gimnasio': (82, 236)}"
tuesday,11:30,"{'Talaso': (85, 393), 'Gimnasio': (83, 236)}"
tuesday,12:00,"{'Talaso': (97, 393), 'Gimnasio': (87, 236)}"
tuesday,12:30,"{'Talaso': (92, 393), 'Gimnasio': (87, 236)}"
tuesday,13:00,"{'Talaso': (83, 393), 'Gimnasio': (89, 236)}"
tuesday,13:30,"{'Talaso': (70, 393), 'Gimnasio': (76, 236)}"
tuesday,14:00,"{'Talaso': (61, 393), 'Gimnasio': (64, 236)}"
tuesday,14:30,"{'Talaso': (54, 393), 'Gimnasio': (44, 236)}"
tuesday,15:00,"{'Talaso': (58, 393), 'Gimnasio': (46, 236)}"
tuesday,15:30,"{'Talaso': (70, 393), 'Gimnasio': (42, 236)}"
tuesday,16:00,"{'Talaso': (75, 393), 'Gimnasio': (51, 236)}"
tuesday,16:30,"{'Talaso': (105, 393), 'Gimnasio': (64, 236)}"
tuesday,17:00,"{'Talaso': (135, 393), 'Gimnasio': (76, 236)}"
tuesday,17:30,"{'Talaso': (151, 393), 'Gimnasio': (89, 236)}"
tuesday,18:00,"{'Talaso': (167, 393), 'Gimnasio': (80, 236)}"
tuesday,18:30,"{'Talaso': (146, 393), 'Gimnasio': (78, 236)}"
tuesday,19:00,"{'Talaso': (154, 393), 'Gimnasio': (87, 236)}"
tuesday,19:30,"{'Talaso': (150, 393), 'Gimnasio': (106, 236)}"
tuesday,20:00,"{'Talaso': (151, 393), 'Gimnasio': (109, 236)}"
tuesday,20:30,"{'Talaso': (121, 393), 'Gimnasio': (89, 236)}"
tuesday,21:00,"{'Talaso': (87, 393), 'Gimnasio': (81, 236)}"
tuesday,21:30,"{'Talaso': (58, 393), 'Gimnasio': (65, 236)}"
