monday,07:30,"{'Talaso': (0, 393), 'Gimnasio': (0, 236)}"
monday,08:00,"{'Talaso': (0, 393), 'Gimnasio': (34, 236)}"
monday,08:30,"{'Talaso': (-1, 393), 'Gimnasio': (42, 236)}"
monday,09:00,"{'Talaso': (1, 393), 'Gimnasio': (51, 236)}"
monday,09:30,"{'Talaso': (34, 393), 'Gimnasio': (63, 236)}"
monday,10:00,"{'Talaso': (71, 393), 'Gimnasio': (80, 236)}"
monday,10:30,"{'Talaso': (95, 393), 'Gimnasio': (77, 236)}"
monday,11:00,"{'Talaso': (119, 393), 'Gimnasio': (87, 236)}"
monday,11:30,"{'Talaso': (117, 393), 'Gimnasio': (89, 236)}"
monday,12:00,"{'Talaso': (120, 393), 'Gimnasio': (88, 236)}"
monday,12:30,"{'Talaso': (98, 393), 'Gimnasio': (86, 236)}"
monday,13:00,"{'Talaso': (81, 393), 'Gimnasio': (84, 236)}"
monday,13:30,"{'Talaso': (68, 393), 'Gimnasio': (78, 236)}"
monday,14:00,"{'Talaso': (48, 393), 'Gimnasio': (75, 236)}"
monday,14:30,"{'Talaso': (41, 393), 'Gimnasio': (73, 236)}"
monday,15:00,"{'Talaso': (42, 393), 'Gimnasio': (71, 236)}"
monday,15:30,"{'Talaso': (43, 393), 'Gimnasio': (79, 236)}"
monday,16:00,"{'Talaso': (48, 393), 'Gimnasio': (80, 236)}"
monday,16:30,"{'Talaso': (56, 393), 'Gimnasio': (114, 236)}"
monday,17:00,"{'Talaso': (91, 393), 'Gimnasio': (133, 236)}"
monday,17:30,"{'Talaso': (114, 393), 'Gimnasio': (160, 236)}"
monday,18:00,"{'Talaso': (134, 393), 'Gimnasio': (179, 236)}"
monday,18:30,"{'Talaso': (144, 393), 'Gimnasio': (194, 236)}"
monday,19:00,"{'Talaso': (178, 393), 'Gimnasio': (228, 236)}"
monday,19:30,"{'Talaso': (196, 393), 'Gimnasio': (221, 236)}"
monday,20:00,"{'Talaso': (198, 393), 'Gimnasio': (208, 236)}"
monday,20:30,"{'Talaso': (187, 393), 'Gimnasio': (182, 236)}"
monday,21:00,"{'Talaso': (143, 393), 'Gimnasio': (173, 236)}"
monday,21:30,"{'Talaso': (93, 393), 'Gimnasio': (127, 236)}"
monday,22:00,"{'Talaso': (50, 393), 'Gimnasio': (88, 236)}"
monday,22:30,"{'Talaso': (-7, 393), 'Gimnasio': (51, 236)}"
tuesday,07:30,"{'Talaso': (0, 393), 'Gimnasio': (0, 236)}"
tuesday,08:00,"{'Talaso': (0, 393), 'Gimnasio': (50, 236)}"
tuesday,08:30,"{'Talaso': (0, 393), 'Gimnasio': (58, 236)}"
tuesday,09:00,"{'Talaso': (3, 393), 'Gimnasio': (53, 236)}"
tuesday,09:30,"{'Talaso': (42, 393), 'Gimnasio': (72, 236)}"
tuesday,10:00,"{'Talaso': (75, 393), 'Gimnasio': (82, 236)}"
tuesday,10:30,"{'Talaso': (106, 393), 'Gimnasio': (94, 236)}"
tuesday,11:00,"{'Talaso': (115, 393), 'Gimnasio': (110, 236)}"
tuesday,11:30,"{'Talaso': (107, 393), 'Gimnasio': (114, 236)}"
tuesday,12:00,"{'Talaso': (107, 393), 'Gimnasio': (109, 236)}"
tuesday,12:30,"{'Talaso': (81, 393), 'Gimnasio': (90, 236)}"
tuesday,13:00,"{'Talaso': (74, 393), 'Gimnasio': (83, 236)}"
tuesday,13:30,"{'Talaso': (61, 393), 'Gimnasio': (74, 236)}"
tuesday,14:00,"{'Talaso': (45, 393), 'Gimnasio': (62, 236)}"
tuesday,14:30,"{'Talaso': (36, 393), 'Gimnasio': (63, 236)}"
tuesday,15:00,"{'Talaso': (32, 393), 'Gimnasio': (61, 236)}"
tuesday,15:30,"{'Talaso': (31, 393), 'Gimnasio': (76, 236)}"
tuesday,16:00,"{'Talaso': (41, 393), 'Gimnasio': (92, 236)}"
tuesday,16:30,"{'Talaso': (75, 393), 'Gimnasio': (114, 236)}"
tuesday,17:00,"{'Talaso': (98, 393), 'Gimnasio': (122, 236)}"
tuesday,17:30,"{'Talaso': (125, 393), 'Gimnasio': (131, 236)}"
tuesday,18:00,"{'Talaso': (148, 393), 'Gimnasio': (125, 236)}"
tuesday,18:30,"{'Talaso': (161, 393), 'Gimnasio': (141, 236)}"
tuesday,19:00,"{'Talaso': (186, 393), 'Gimnasio': (178, 236)}"
tuesday,19:30,"{'Talaso': (196, 393), 'Gimnasio': (177, 236)}"
tuesday,20:00,"{'Talaso': (201, 393), 'Gimnasio': (149, 236)}"
tuesday,20:30,"{'Talaso': (188, 393), 'Gimnasio': (155, 236)}"
tuesday,21:00,"{'Talaso': (154, 393), 'Gimnasio': (131, 236)}"
tuesday,21:30,"{'Talaso': (104, 393), 'Gimnasio': (102, 236)}"
tuesday,22:30,"{'Talaso': (0, 393), 'Gimnasio': (39, 236)}"
wednesday,07:30,"{'Talaso': (0, 393), 'Gimnasio': (0, 236)}"
wednesday,08:00,"{'Talaso': (0, 393), 'Gimnasio': (51, 236)}"
wednesday,08:30,"{'Talaso': (0, 393), 'Gimnasio': (60, 236)}"
wednesday,09:00,"{'Talaso': (0, 393), 'Gimnasio': (67, 236)}"
wednesday,09:30,"{'Talaso': (29, 393), 'Gimnasio': (84, 236)}"
wednesday,10:00,"{'Talaso': (58, 393), 'Gimnasio': (87, 236)}"
wednesday,10:30,"{'Talaso': (83, 393), 'Gimnasio': (86, 236)}"
wednesday,11:00,"{'Talaso': (101, 393), 'Gimnasio': (101, 236)}"
wednesday,11:30,"{'Talaso': (105, 393), 'Gimnasio': (107, 236)}"
wednesday,12:00,"{'Talaso': (111, 393), 'Gimnasio': (90, 236)}"
wednesday,12:30,"{'Talaso': (107, 393), 'Gimnasio': (79, 236)}"
wednesday,13:00,"{'Talaso': (75, 393), 'Gimnasio': (81, 236)}"
wednesday,13:30,"{'Talaso': (48, 393), 'Gimnasio': (73, 236)}"
wednesday,14:00,"{'Talaso': (35, 393), 'Gimnasio': (73, 236)}"
wednesday,14:30,"{'Talaso': (28, 393), 'Gimnasio': (65, 236)}"
wednesday,15:00,"{'Talaso': (26, 393), 'Gimnasio': (67, 236)}"
wednesday,15:30,"{'Talaso': (27, 393), 'Gimnasio': (78, 236)}"
wednesday,16:00,"{'Talaso': (33, 393), 'Gimnasio': (97, 236)}"
wednesday,16:30,"{'Talaso': (57, 393), 'Gimnasio': (127, 236)}"
wednesday,17:00,"{'Talaso': (107, 393), 'Gimnasio': (137, 236)}"
wednesday,17:30,"{'Talaso': (130, 393), 'Gimnasio': (153, 236)}"
wednesday,18:00,"{'Talaso': (145, 393), 'Gimnasio': (152, 236)}"
wednesday,18:30,"{'Talaso': (180, 393), 'Gimnasio': (162, 236)}"
wednesday,19:00,"{'Talaso': (194, 393), 'Gimnasio': (173, 236)}"
wednesday,19:30,"{'Talaso': (203, 393), 'Gimnasio': (166, 236)}"
wednesday,20:00,"{'Talaso': (207, 393), 'Gimnasio': (183, 236)}"
wednesday,20:30,"{'Talaso': (188, 393), 'Gimnasio': (179, 236)}"
wednesday,21:00,"{'Talaso': (144, 393), 'Gimnasio': (146, 236)}"
wednesday,21:30,"{'Talaso': (107, 393), 'Gimnasio': (117, 236)}"
wednesday,22:00,"{'Talaso': (57, 393), 'Gimnasio': (83, 236)}"
wednesday,22:30,"{'Talaso': (-5, 393), 'Gimnasio': (56, 236)}"
thursday,07:30,"{'Talaso': (0, 393), 'Gimnasio': (0, 236)}"
thursday,08:00,"{'Talaso': (0, 393), 'Gimnasio': (43, 236)}"
thursday,08:30,"{'Talaso': (0, 393), 'Gimnasio': (50, 236)}"
thursday,09:00,"{'Talaso': (5, 393), 'Gimnasio': (48, 236)}"
thursday,09:30,"{'Talaso': (41, 393), 'Gimnasio': (56, 236)}"
thursday,10:00,"{'Talaso': (61, 393), 'Gimnasio': (67, 236)}"
thursday,10:30,"{'Talaso': (83, 393), 'Gimnasio': (89, 236)}"
thursday,11:00,"{'Talaso': (117, 393), 'Gimnasio': (87, 236)}"
thursday,11:30,"{'Talaso': (112, 393), 'Gimnasio': (76, 236)}"
thursday,12:00,"{'Talaso': (105, 393), 'Gimnasio': (67, 236)}"
thursday,12:30,"{'Talaso': (102, 393), 'Gimnasio': (64, 236)}"
thursday,13:00,"{'Talaso': (82, 393), 'Gimnasio': (55, 236)}"
thursday,13:30,"{'Talaso': (74, 393), 'Gimnasio': (63, 236)}"
thursday,14:00,"{'Talaso': (62, 393), 'Gimnasio': (45, 236)}"
thursday,14:30,"{'Talaso': (52, 393), 'Gimnasio': (47, 236)}"
thursday,15:00,"{'Talaso': (48, 393), 'Gimnasio': (50, 236)}"
thursday,15:30,"{'Talaso': (47, 393), 'Gimnasio': (62, 236)}"
thursday,16:00,"{'Talaso': (57, 393), 'Gimnasio': (83, 236)}"
thursday,16:30,"{'Talaso': (73, 393), 'Gimnasio': (116, 236)}"
thursday,17:00,"{'Talaso': (92, 393), 'Gimnasio': (120, 236)}"
thursday,17:30,"{'Talaso': (138, 393), 'Gimnasio': (118, 236)}"
thursday,18:00,"{'Talaso': (164, 393), 'Gimnasio': (125, 236)}"
thursday,18:30,"{'Talaso': (174, 393), 'Gimnasio': (111, 236)}"
thursday,19:00,"{'Talaso': (180, 393), 'Gimnasio': (121, 236)}"
thursday,19:30,"{'Talaso': (193, 393), 'Gimnasio': (129, 236)}"
thursday,20:00,"{'Talaso': (172, 393), 'Gimnasio': (128, 236)}"
thursday,20:30,"{'Talaso': (161, 393), 'Gimnasio': (131, 236)}"
thursday,21:00,"{'Talaso': (134, 393), 'Gimnasio': (121, 236)}"
thursday,21:30,"{'Talaso': (107, 393), 'Gimnasio': (95, 236)}"
thursday,22:00,"{'Talaso': (54, 393), 'Gimnasio': (56, 236)}"
thursday,22:30,"{'Talaso': (8, 393), 'Gimnasio': (18, 236)}"
friday,07:30,"{'Talaso': (0, 393), 'Gimnasio': (0, 236)}"
friday,08:00,"{'Talaso': (0, 393), 'Gimnasio': (49, 236)}"
friday,08:30,"{'Talaso': (0, 393), 'Gimnasio': (60, 236)}"
friday,09:00,"{'Talaso': (0, 393), 'Gimnasio': (57, 236)}"
friday,09:30,"{'Talaso': (55, 393), 'Gimnasio': (60, 236)}"
friday,10:00,"{'Talaso': (89, 393), 'Gimnasio': (69, 236)}"
friday,10:30,"{'Talaso': (94, 393), 'Gimnasio': (70, 236)}"
friday,11:00,"{'Talaso': (121, 393), 'Gimnasio': (70, 236)}"
friday,11:30,"{'Talaso': (129, 393), 'Gimnasio': (61, 236)}"
friday,12:00,"{'Talaso': (131, 393), 'Gimnasio': (62, 236)}"
friday,12:30,"{'Talaso': (120, 393), 'Gimnasio': (64, 236)}"
friday,13:00,"{'Talaso': (108, 393), 'Gimnasio': (61, 236)}"
friday,13:30,"{'Talaso': (71, 393), 'Gimnasio': (59, 236)}"
friday,14:00,"{'Talaso': (67, 393), 'Gimnasio': (47, 236)}"
friday,14:30,"{'Talaso': (57, 393), 'Gimnasio': (44, 236)}"
friday,15:00,"{'Talaso': (52, 393), 'Gimnasio': (40, 236)}"
friday,15:30,"{'Talaso': (67, 393), 'Gimnasio': (53, 236)}"
friday,16:00,"{'Talaso': (71, 393), 'Gimnasio': (60, 236)}"
friday,16:30,"{'Talaso': (92, 393), 'Gimnasio': (83, 236)}"
friday,17:00,"{'Talaso': (113, 393), 'Gimnasio': (93, 236)}"
friday,17:30,"{'Talaso': (128, 393), 'Gimnasio': (82, 236)}"
friday,18:00,"{'Talaso': (153, 393), 'Gimnasio': (78, 236)}"
friday,18:30,"{'Talaso': (161, 393), 'Gimnasio': (83, 236)}"
friday,19:00,"{'Talaso': (159, 393), 'Gimnasio': (90, 236)}"
friday,19:30,"{'Talaso': (149, 393), 'Gimnasio': (98, 236)}"
friday,20:00,"{'Talaso': (138, 393), 'Gimnasio': (83, 236)}"
friday,20:30,"{'Talaso': (128, 393), 'Gimnasio': (65, 236)}"
friday,21:00,"{'Talaso': (97, 393), 'Gimnasio': (66, 236)}"
friday,21:30,"{'Talaso': (73, 393), 'Gimnasio': (47, 236)}"
friday,22:00,"{'Talaso': (50, 393), 'Gimnasio': (26, 236)}"
friday,22:30,"{'Talaso': (-6, 393), 'Gimnasio': (8, 236)}"
saturday,09:30,"{'Talaso': (4, 393), 'Gimnasio': (0, 236)}"
saturday,10:00,"{'Talaso': (41, 393), 'Gimnasio': (36, 236)}"
saturday,10:30,"{'Talaso': (67, 393), 'Gimnasio': (59, 236)}"
saturday,11:00,"{'Talaso': (108, 393), 'Gimnasio': (80, 236)}"
saturday,11:30,"{'Talaso': (133, 393), 'Gimnasio': (98, 236)}"
saturday,12:00,"{'Talaso': (165, 393), 'Gimnasio': (94, 236)}"
saturday,12:30,"{'Talaso': (206, 393), 'Gimnasio': (120, 236)}"
saturday,13:00,"{'Talaso': (198, 393), 'Gimnasio': (114, 236)}"
saturday,13:30,"{'Talaso': (170, 393), 'Gimnasio': (87, 236)}"
saturday,14:00,"{'Talaso': (120, 393), 'Gimnasio': (75, 236)}"
saturday,14:30,"{'Talaso': (91, 393), 'Gimnasio': (50, 236)}"
saturday,15:00,"{'Talaso': (60, 393), 'Gimnasio': (46, 236)}"
saturday,15:30,"{'Talaso': (57, 393), 'Gimnasio': (36, 236)}"
saturday,16:00,"{'Talaso': (65, 393), 'Gimnasio': (33, 236)}"
saturday,16:30,"{'Talaso': (94, 393), 'Gimnasio': (35, 236)}"
saturday,17:00,"{'Talaso': (124, 393), 'Gimnasio': (37, 236)}"
saturday,17:30,"{'Talaso': (150, 393), 'Gimnasio': (46, 236)}"
saturday,18:00,"{'Talaso': (178, 393), 'Gimnasio': (58, 236)}"
saturday,18:30,"{'Talaso': (200, 393), 'Gimnasio': (54, 236)}"
saturday,19:00,"{'Talaso': (193, 393), 'Gimnasio': (56, 236)}"
saturday,19:30,"{'Talaso': (180, 393), 'Gimnasio': (64, 236)}"
saturday,20:00,"{'Talaso': (166, 393), 'Gimnasio': (57, 236)}"
saturday,20:30,"{'Talaso': (121, 393), 'Gimnasio': (39, 236)}"
saturday,21:00,"{'Talaso': (46, 393), 'Gimnasio': (20, 236)}"
sunday,09:30,"{'Talaso': (0, 393), 'Gimnasio': (0, 236)}"
